pointId,recordDate,latitude,longitude,device_name,totalTrashCount
P003495,2001-01-09 09:01:14,40.0038396,140.000122,DEV_B,0
P003496,2001-01-09 09:01:15,40.0033239,140.0000197,DEV_B,3
P003497,2001-01-12 09:01:08,40.0032996,140.0000003,DEV_B,0
P003498,2001-01-12 09:01:09,40.0033897,140.00002,DEV_B,0
P003499,2001-01-12 09:01:10,40.0034795,140.0000407,DEV_B,0
P003500,2001-01-12 09:01:11,40.0035702,140.0000588,DEV_B,0
P003501,2001-01-12 09:01:12,40.0036627,140.0000802,DEV_B,0
P003502,2001-01-12 09:01:13,40.0037495,140.0000988,DEV_B,0
P003503,2001-01-12 09:01:14,40.00384,140.0001194,DEV_B,0
P003504,2001-01-12 09:01:15,40.003328,140.0000224,DEV_B,2
P003505,2001-01-15 09:01:08,40.0033007,139.9999983,DEV_B,0
P003506,2001-01-15 09:01:09,40.0033904,140.0000201,DEV_B,0
P003507,2001-01-15 09:01:10,40.0034773,140.0000397,DEV_B,0
P003508,2001-01-15 09:01:11,40.0035716,140.0000591,DEV_B,0
P003509,2001-01-15 09:01:12,40.0036578,140.0000783,DEV_B,0
P003510,2001-01-15 09:01:13,40.0037499,140.0001002,DEV_B,0
P003511,2001-01-15 09:01:14,40.0038408,140.0001202,DEV_B,0
P003512,2001-01-15 09:01:15,40.0033152,140.0000176,DEV_B,2
P003513,2001-01-18 09:01:08,40.0032998,139.9999987,DEV_B,0
P003514,2001-01-18 09:01:09,40.0033906,140.000021,DEV_B,0
P003515,2001-01-18 09:01:10,40.0034798,140.0000401,DEV_B,0
P003516,2001-01-18 09:01:11,40.0035687,140.0000602,DEV_B,0
P003517,2001-01-18 09:01:12,40.0036592,140.0000791,DEV_B,0
P003518,2001-01-18 09:01:13,40.0037507,140.0001001,DEV_B,0
P003519,2001-01-18 09:01:14,40.0038395,140.0001184,DEV_B,0
P003520,2001-01-18 09:01:15,40.0033199,140.0000279,DEV_B,1
P003521,2001-01-21 09:01:08,40.0033012,140.0000021,DEV_B,0
P003522,2001-01-21 09:01:09,40.0033906,140.000021,DEV_B,0
P003523,2001-01-21 09:01:10,40.0034802,140.0000405,DEV_B,0
P003524,2001-01-21 09:01:11,40.0035705,140.0000611,DEV_B,0
P003525,2001-01-21 09:01:12,40.0036596,140.0000804,DEV_B,0
P003526,2001-01-21 09:01:13,40.0037503,140.0001,DEV_B,0
P003527,2001-01-21 09:01:14,40.0038395,140.0001208,DEV_B,0
P003528,2001-01-21 09:01:15,40.0033184,140.0000127,DEV_B,1
P003529,2001-01-24 09:01:08,40.0032986,140.0000008,DEV_B,0
P003530,2001-01-24 09:01:09,40.0033876,140.0000201,DEV_B,0
P003531,2001-01-24 09:01:10,40.0034818,140.0000399,DEV_B,0
P003532,2001-01-24 09:01:11,40.0035712,140.0000597,DEV_B,0
P003533,2001-01-24 09:01:12,40.0036593,140.0000798,DEV_B,0
P003534,2001-01-24 09:01:13,40.003751,140.0001013,DEV_B,0
P003535,2001-01-24 09:01:14,40.0038415,140.000121,DEV_B,0
P003536,2001-01-24 09:01:15,40.0033203,140.0000105,DEV_B,1
P003537,2001-01-03 09:01:20,40.0032985,140.0000005,DEV_C,0
P003538,2001-01-03 09:01:21,40.0033905,140.0000184,DEV_C,0
P003539,2001-01-03 09:01:22,40.0034804,140.0000397,DEV_C,0
P003540,2001-01-03 09:01:23,40.0035702,140.0000599,DEV_C,0
P003541,2001-01-03 09:01:24,40.0036598,140.0000791,DEV_C,0
P003542,2001-01-03 09:01:25,40.0037481,140.0001018,DEV_C,0
P003543,2001-01-03 09:01:26,40.0038392,140.0001198,DEV_C,0
P003544,2001-01-03 09:01:27,40.0033183,140.0000187,DEV_C,3
P003545,2001-01-06 09:01:20,40.0033006,140.0,DEV_C,0
P003546,2001-01-06 09:01:21,40.0033895,140.0000194,DEV_C,0
P003547,2001-01-06 09:01:22,40.0034805,140.0000391,DEV_C,0
P003548,2001-01-06 09:01:23,40.0035706,140.0000614,DEV_C,0
P003549,2001-01-06 09:01:24,40.0036611,140.0000806,DEV_C,0
P003550,2001-01-06 09:01:25,40.0037484,140.0001008,DEV_C,0
P003551,2001-01-06 09:01:26,40.0038403,140.0001214,DEV_C,0
P003552,2001-01-06 09:01:27,40.0033177,140.0000182,DEV_C,1
P003553,2001-01-09 09:01:08,40.0033012,140.0000004,DEV_C,0
P003554,2001-01-09 09:01:09,40.0033877,140.0000196,DEV_C,0
P003555,2001-01-09 09:01:10,40.0034796,140.0000388,DEV_C,0
P003556,2001-01-09 09:01:11,40.0035682,140.0000601,DEV_C,0
P003557,2001-01-09 09:01:12,40.0036591,140.0000794,DEV_C,0
P003558,2001-01-09 09:01:13,40.0037491,140.0000998,DEV_C,0
P003559,2001-01-09 09:01:14,40.0038406,140.0001209,DEV_C,0
P003560,2001-01-09 09:01:15,40.0033229,140.0000185,DEV_C,3
P003561,2001-01-12 09:01:08,40.0033006,140.0000013,DEV_C,0
P003562,2001-01-12 09:01:09,40.00339,140.0000188,DEV_C,0
P003563,2001-01-12 09:01:10,40.0034804,140.0000407,DEV_C,0
P003564,2001-01-12 09:01:11,40.0035696,140.0000613,DEV_C,0
P003565,2001-01-12 09:01:12,40.0036596,140.0000801,DEV_C,0
P003566,2001-01-12 09:01:13,40.0037504,140.0001017,DEV_C,0
P003567,2001-01-12 09:01:14,40.0038389,140.0001206,DEV_C,0
P003568,2001-01-12 09:01:15,40.0033242,140.0000197,DEV_C,1
P003569,2001-01-15 09:01:08,40.0032989,139.9999988,DEV_C,0
P003570,2001-01-15 09:01:09,40.0033894,140.000019,DEV_C,0
P003571,2001-01-15 09:01:10,40.0034806,140.0000401,DEV_C,0
P003572,2001-01-15 09:01:11,40.0035686,140.0000616,DEV_C,0
P003573,2001-01-15 09:01:12,40.0036603,140.0000784,DEV_C,0
P003574,2001-01-15 09:01:13,40.0037482,140.0001001,DEV_C,0
P003575,2001-01-15 09:01:14,40.0038414,140.0001197,DEV_C,0
P003576,2001-01-15 09:01:15,40.0033251,140.0000284,DEV_C,3
P003577,2001-01-18 09:01:08,40.0032997,139.9999987,DEV_C,0
P003578,2001-01-18 09:01:09,40.0033894,140.0000214,DEV_C,0
P003579,2001-01-18 09:01:10,40.0034801,140.0000391,DEV_C,0
P003580,2001-01-18 09:01:11,40.0035696,140.0000599,DEV_C,0
P003581,2001-01-18 09:01:12,40.0036612,140.0000795,DEV_C,0
P003582,2001-01-18 09:01:13,40.0037519,140.0001003,DEV_C,0
P003583,2001-01-18 09:01:14,40.0038404,140.0001189,DEV_C,0
P003584,2001-01-18 09:01:15,40.0033224,140.0000216,DEV_C,1
P003585,2001-01-21 09:01:08,40.0033003,139.9999985,DEV_C,0
P003586,2001-01-21 09:01:09,40.003389,140.0000224,DEV_C,0
P003587,2001-01-21 09:01:10,40.0034796,140.0000393,DEV_C,0
P003588,2001-01-21 09:01:11,40.0035709,140.0000599,DEV_C,0
P003589,2001-01-21 09:01:12,40.0036627,140.0000801,DEV_C,0
P003590,2001-01-21 09:01:13,40.0037508,140.0000998,DEV_C,0
P003591,2001-01-21 09:01:14,40.0038412,140.0001201,DEV_C,0
P003592,2001-01-21 09:01:15,40.003334,140.0000166,DEV_C,2
P003593,2001-01-24 09:01:08,40.0033008,139.9999989,DEV_C,0
P003594,2001-01-24 09:01:09,40.0033895,140.0000192,DEV_C,0
P003595,2001-01-24 09:01:10,40.0034783,140.0000403,DEV_C,0
P003596,2001-01-24 09:01:11,40.0035671,140.0000587,DEV_C,0
P003597,2001-01-24 09:01:12,40.0036589,140.0000803,DEV_C,0
P003598,2001-01-24 09:01:13,40.0037499,140.0001011,DEV_C,0
P003599,2001-01-24 09:01:14,40.0038412,140.0001202,DEV_C,0
P003600,2001-01-24 09:01:15,40.0033151,140.0000236,DEV_C,1
P003601,2001-02-02 09:01:20,40.0033,140.0000015,DEV_A,0
P003602,2001-02-02 09:01:21,40.0033927,140.0000213,DEV_A,0
P003603,2001-02-02 09:01:22,40.0034796,140.000041,DEV_A,0
P003604,2001-02-02 09:01:23,40.0035713,140.0000592,DEV_A,0
P003605,2001-02-02 09:01:24,40.0036602,140.0000794,DEV_A,0
P003606,2001-02-02 09:01:25,40.0037494,140.0001001,DEV_A,0
P003607,2001-02-02 09:01:26,40.0038402,140.0001193,DEV_A,0
P003608,2001-02-02 09:01:27,40.0033204,140.000014,DEV_A,1
P003609,2001-02-05 09:01:20,40.0033002,139.9999996,DEV_A,0
P003610,2001-02-05 09:01:21,40.0033885,140.0000193,DEV_A,0
P003611,2001-02-05 09:01:22,40.0034804,140.000041,DEV_A,0
P003612,2001-02-05 09:01:23,40.003571,140.0000611,DEV_A,0
P003613,2001-02-05 09:01:24,40.0036618,140.0000796,DEV_A,0
P003614,2001-02-05 09:01:25,40.0037512,140.0000992,DEV_A,0
P003615,2001-02-05 09:01:26,40.0038418,140.000121,DEV_A,0
P003616,2001-02-05 09:01:27,40.0033151,140.0000237,DEV_A,2
P003617,2001-02-08 09:01:08,40.0033004,140.0000009,DEV_A,0
P003618,2001-02-08 09:01:09,40.0033919,140.0000195,DEV_A,0
P003619,2001-02-08 09:01:10,40.0034816,140.000039,DEV_A,0
P003620,2001-02-08 09:01:11,40.0035692,140.0000614,DEV_A,0
P003621,2001-02-08 09:01:12,40.0036608,140.0000793,DEV_A,0
P003622,2001-02-08 09:01:13,40.0037516,140.0001006,DEV_A,0
P003623,2001-02-08 09:01:14,40.0038402,140.0001198,DEV_A,0
P003624,2001-02-08 09:01:15,40.0033072,140.0000203,DEV_A,2
P003625,2001-02-11 09:01:08,40.0033,140.0000008,DEV_A,0
P003626,2001-02-11 09:01:09,40.0033899,140.0000214,DEV_A,0
P003627,2001-02-11 09:01:10,40.0034771,140.0000405,DEV_A,0
P003628,2001-02-11 09:01:11,40.0035691,140.0000602,DEV_A,0
P003629,2001-02-11 09:01:12,40.0036607,140.0000812,DEV_A,0
P003630,2001-02-11 09:01:13,40.0037509,140.0001013,DEV_A,0
P003631,2001-02-11 09:01:14,40.003839,140.0001202,DEV_A,0
P003632,2001-02-11 09:01:15,40.0033092,140.0000219,DEV_A,1
P003633,2001-02-14 09:01:08,40.0033002,139.9999997,DEV_A,0
P003634,2001-02-14 09:01:09,40.0033894,140.0000202,DEV_A,0
P003635,2001-02-14 09:01:10,40.0034794,140.0000386,DEV_A,0
P003636,2001-02-14 09:01:11,40.0035704,140.0000591,DEV_A,0
P003637,2001-02-14 09:01:12,40.0036605,140.000079,DEV_A,0
P003638,2001-02-14 09:01:13,40.0037488,140.0001023,DEV_A,0
P003639,2001-02-14 09:01:14,40.0038406,140.0001212,DEV_A,0
P003640,2001-02-14 09:01:15,40.0033187,140.0000198,DEV_A,2
P003641,2001-02-17 09:01:08,40.003302,140.0000007,DEV_A,0
P003642,2001-02-17 09:01:09,40.0033901,140.00002,DEV_A,0
P003643,2001-02-17 09:01:10,40.0034801,140.0000411,DEV_A,0
P003644,2001-02-17 09:01:11,40.0035701,140.0000601,DEV_A,0
P003645,2001-02-17 09:01:12,40.0036614,140.000081,DEV_A,0
P003646,2001-02-17 09:01:13,40.0037508,140.000102,DEV_A,0
P003647,2001-02-17 09:01:14,40.0038399,140.0001189,DEV_A,0
P003648,2001-02-17 09:01:15,40.003312,140.0000198,DEV_A,3
P003649,2001-02-20 09:01:08,40.0032986,139.9999987,DEV_A,0
P003650,2001-02-20 09:01:09,40.0033898,140.0000197,DEV_A,0
P003651,2001-02-20 09:01:10,40.0034786,140.0000398,DEV_A,0
P003652,2001-02-20 09:01:11,40.0035707,140.0000598,DEV_A,0
P003653,2001-02-20 09:01:12,40.0036624,140.0000807,DEV_A,0
P003654,2001-02-20 09:01:13,40.0037492,140.0000998,DEV_A,0
P003655,2001-02-20 09:01:14,40.0038385,140.0001222,DEV_A,0
P003656,2001-02-20 09:01:15,40.0033185,140.0000183,DEV_A,3
P003657,2001-02-23 09:01:08,40.0032996,139.9999993,DEV_A,0
P003658,2001-02-23 09:01:09,40.0033899,140.000021,DEV_A,0
P003659,2001-02-23 09:01:10,40.003481,140.0000386,DEV_A,0
P003660,2001-02-23 09:01:11,40.0035683,140.0000604,DEV_A,0
P003661,2001-02-23 09:01:12,40.0036596,140.0000795,DEV_A,0
P003662,2001-02-23 09:01:13,40.003751,140.0001004,DEV_A,0
P003663,2001-02-23 09:01:14,40.0038394,140.0001206,DEV_A,0
P003664,2001-02-23 09:01:15,40.003316,140.0000172,DEV_A,1
P003665,2001-02-02 09:01:20,40.0033005,139.9999997,DEV_B,0
P003666,2001-02-02 09:01:21,40.0033896,140.0000188,DEV_B,0
P003667,2001-02-02 09:01:22,40.0034788,140.0000412,DEV_B,0
P003668,2001-02-02 09:01:23,40.0035722,140.0000607,DEV_B,0
P003669,2001-02-02 09:01:24,40.0036606,140.0000794,DEV_B,0
P003670,2001-02-02 09:01:25,40.0037499,140.0001015,DEV_B,0
P003671,2001-02-02 09:01:26,40.0038426,140.0001207,DEV_B,0
P003672,2001-02-02 09:01:27,40.0033221,140.0000256,DEV_B,1
P003673,2001-02-05 09:01:20,40.0032992,139.9999991,DEV_B,0
P003674,2001-02-05 09:01:21,40.0033897,140.0000196,DEV_B,0
P003675,2001-02-05 09:01:22,40.0034776,140.0000382,DEV_B,0
P003676,2001-02-05 09:01:23,40.0035708,140.000061,DEV_B,0
P003677,2001-02-05 09:01:24,40.0036608,140.0000798,DEV_B,0
P003678,2001-02-05 09:01:25,40.0037493,140.0001,DEV_B,0
P003679,2001-02-05 09:01:26,40.0038403,140.0001195,DEV_B,0
P003680,2001-02-05 09:01:27,40.0033256,140.0000166,DEV_B,1
P003681,2001-02-08 09:01:08,40.0033009,139.9999998,DEV_B,0
P003682,2001-02-08 09:01:09,40.0033911,140.0000212,DEV_B,0
P003683,2001-02-08 09:01:10,40.0034774,140.0000404,DEV_B,0
P003684,2001-02-08 09:01:11,40.0035688,140.0000607,DEV_B,0
P003685,2001-02-08 09:01:12,40.0036603,140.0000809,DEV_B,0
P003686,2001-02-08 09:01:13,40.0037497,140.0000994,DEV_B,0
P003687,2001-02-08 09:01:14,40.0038403,140.0001225,DEV_B,0
P003688,2001-02-08 09:01:15,40.0033223,140.0000148,DEV_B,1
P003689,2001-02-11 09:01:08,40.0033001,139.9999998,DEV_B,0
P003690,2001-02-11 09:01:09,40.0033913,140.0000202,DEV_B,0
P003691,2001-02-11 09:01:10,40.0034797,140.0000402,DEV_B,0
P003692,2001-02-11 09:01:11,40.0035693,140.0000605,DEV_B,0
P003693,2001-02-11 09:01:12,40.0036589,140.0000796,DEV_B,0
P003694,2001-02-11 09:01:13,40.0037502,140.0000986,DEV_B,0
P003695,2001-02-11 09:01:14,40.0038387,140.0001192,DEV_B,0
P003696,2001-02-11 09:01:15,40.0033276,140.0000245,DEV_B,2
P003697,2001-02-14 09:01:08,40.0033011,140.0000009,DEV_B,0
P003698,2001-02-14 09:01:09,40.0033894,140.0000189,DEV_B,0
P003699,2001-02-14 09:01:10,40.0034813,140.0000394,DEV_B,0
P003700,2001-02-14 09:01:11,40.0035707,140.0000585,DEV_B,0
P003701,2001-02-14 09:01:12,40.00366,140.0000788,DEV_B,0
P003702,2001-02-14 09:01:13,40.0037507,140.0001008,DEV_B,0
P003703,2001-02-14 09:01:14,40.0038405,140.0001209,DEV_B,0
P003704,2001-02-14 09:01:15,40.0033175,140.0000223,DEV_B,3
P003705,2001-02-17 09:01:08,40.0033007,140.0000003,DEV_B,0
P003706,2001-02-17 09:01:09,40.0033905,140.0000198,DEV_B,0
P003707,2001-02-17 09:01:10,40.00348,140.0000405,DEV_B,0
P003708,2001-02-17 09:01:11,40.0035702,140.0000606,DEV_B,0
P003709,2001-02-17 09:01:12,40.0036587,140.000081,DEV_B,0
P003710,2001-02-17 09:01:13,40.0037492,140.0001011,DEV_B,0
P003711,2001-02-17 09:01:14,40.0038386,140.0001194,DEV_B,0
P003712,2001-02-17 09:01:15,40.0033215,140.0000223,DEV_B,2
P003713,2001-02-20 09:01:08,40.0032991,140.0000007,DEV_B,0
P003714,2001-02-20 09:01:09,40.0033911,140.0000191,DEV_B,0
P003715,2001-02-20 09:01:10,40.0034788,140.0000394,DEV_B,0
P003716,2001-02-20 09:01:11,40.0035699,140.0000583,DEV_B,0
P003717,2001-02-20 09:01:12,40.003659,140.0000807,DEV_B,0
P003718,2001-02-20 09:01:13,40.0037492,140.0000992,DEV_B,0
P003719,2001-02-20 09:01:14,40.0038416,140.0001211,DEV_B,0
P003720,2001-02-20 09:01:15,40.0033287,140.0000202,DEV_B,1
P003721,2001-02-23 09:01:08,40.0032996,139.9999986,DEV_B,0
P003722,2001-02-23 09:01:09,40.0033879,140.00002,DEV_B,0
P003723,2001-02-23 09:01:10,40.0034793,140.0000407,DEV_B,0
P003724,2001-02-23 09:01:11,40.003571,140.0000585,DEV_B,0
P003725,2001-02-23 09:01:12,40.0036586,140.0000803,DEV_B,0
P003726,2001-02-23 09:01:13,40.0037515,140.0001017,DEV_B,0
P003727,2001-02-23 09:01:14,40.0038394,140.0001201,DEV_B,0
P003728,2001-02-23 09:01:15,40.0033276,140.0000165,DEV_B,3
P003729,2001-02-02 09:01:20,40.0033014,139.9999993,DEV_C,0
P003730,2001-02-02 09:01:21,40.0033889,140.0000217,DEV_C,0
P003731,2001-02-02 09:01:22,40.0034796,140.0000397,DEV_C,0
P003732,2001-02-02 09:01:23,40.0035707,140.0000616,DEV_C,0
P003733,2001-02-02 09:01:24,40.0036609,140.0000803,DEV_C,0
P003734,2001-02-02 09:01:25,40.0037505,140.0001005,DEV_C,0
P003735,2001-02-02 09:01:26,40.0038404,140.0001184,DEV_C,0
P003736,2001-02-02 09:01:27,40.0033221,140.0000137,DEV_C,2
P003737,2001-02-05 09:01:20,40.0033,140.0000005,DEV_C,0
P003738,2001-02-05 09:01:21,40.0033901,140.0000206,DEV_C,0
P003739,2001-02-05 09:01:22,40.003482,140.000039,DEV_C,0
P003740,2001-02-05 09:01:23,40.0035712,140.000062,DEV_C,0
P003741,2001-02-05 09:01:24,40.0036597,140.0000797,DEV_C,0
P003742,2001-02-05 09:01:25,40.00375,140.0001006,DEV_C,0
P003743,2001-02-05 09:01:26,40.0038394,140.0001197,DEV_C,0
P003744,2001-02-05 09:01:27,40.0033203,140.0000209,DEV_C,1
P003745,2001-02-08 09:01:08,40.0032993,140.0000015,DEV_C,0
P003746,2001-02-08 09:01:09,40.0033896,140.0000209,DEV_C,0
P003747,2001-02-08 09:01:10,40.0034809,140.0000403,DEV_C,0
P003748,2001-02-08 09:01:11,40.0035703,140.0000593,DEV_C,0
P003749,2001-02-08 09:01:12,40.0036594,140.0000805,DEV_C,0
P003750,2001-02-08 09:01:13,40.0037504,140.0000999,DEV_C,0
P003751,2001-02-08 09:01:14,40.0038413,140.0001203,DEV_C,0
P003752,2001-02-08 09:01:15,40.0033209,140.0000198,DEV_C,2
P003753,2001-02-11 09:01:08,40.0033004,139.9999988,DEV_C,0
P003754,2001-02-11 09:01:09,40.0033918,140.0000187,DEV_C,0
P003755,2001-02-11 09:01:10,40.0034805,140.0000389,DEV_C,0
P003756,2001-02-11 09:01:11,40.0035685,140.0000569,DEV_C,0
P003757,2001-02-11 09:01:12,40.0036602,140.0000804,DEV_C,0
P003758,2001-02-11 09:01:13,40.0037497,140.0000996,DEV_C,0
P003759,2001-02-11 09:01:14,40.0038387,140.00012,DEV_C,0
P003760,2001-02-11 09:01:15,40.0033186,140.0000125,DEV_C,2
P003761,2001-02-14 09:01:08,40.0032997,139.9999989,DEV_C,0
P003762,2001-02-14 09:01:09,40.0033911,140.0000187,DEV_C,0
P003763,2001-02-14 09:01:10,40.0034819,140.0000411,DEV_C,0
P003764,2001-02-14 09:01:11,40.0035695,140.0000616,DEV_C,0
P003765,2001-02-14 09:01:12,40.0036611,140.0000812,DEV_C,0
P003766,2001-02-14 09:01:13,40.0037502,140.000099,DEV_C,0
P003767,2001-02-14 09:01:14,40.0038379,140.0001203,DEV_C,0
P003768,2001-02-14 09:01:15,40.0033194,140.000017,DEV_C,1
P003769,2001-02-17 09:01:08,40.0032985,139.9999999,DEV_C,0
P003770,2001-02-17 09:01:09,40.0033905,140.0000188,DEV_C,0
P003771,2001-02-17 09:01:10,40.0034802,140.0000397,DEV_C,0
P003772,2001-02-17 09:01:11,40.0035685,140.0000604,DEV_C,0
P003773,2001-02-17 09:01:12,40.0036607,140.0000774,DEV_C,0
P003774,2001-02-17 09:01:13,40.0037505,140.0000994,DEV_C,0
P003775,2001-02-17 09:01:14,40.0038397,140.0001183,DEV_C,0
P003776,2001-02-17 09:01:15,40.003315,140.0000289,DEV_C,3
P003777,2001-02-20 09:01:08,40.0032998,140.0000001,DEV_C,0
P003778,2001-02-20 09:01:09,40.0033892,140.0000199,DEV_C,0
P003779,2001-02-20 09:01:10,40.0034792,140.0000403,DEV_C,0
P003780,2001-02-20 09:01:11,40.0035689,140.0000602,DEV_C,0
P003781,2001-02-20 09:01:12,40.0036608,140.0000797,DEV_C,0
P003782,2001-02-20 09:01:13,40.0037502,140.0001003,DEV_C,0
P003783,2001-02-20 09:01:14,40.0038395,140.0001186,DEV_C,0
P003784,2001-02-20 09:01:15,40.0033255,140.0000205,DEV_C,2
P003785,2001-02-23 09:01:08,40.0032997,140.0000013,DEV_C,0
P003786,2001-02-23 09:01:09,40.0033892,140.0000195,DEV_C,0
P003787,2001-02-23 09:01:10,40.0034793,140.000039,DEV_C,0
P003788,2001-02-23 09:01:11,40.0035699,140.0000594,DEV_C,0
P003789,2001-02-23 09:01:12,40.0036614,140.0000794,DEV_C,0
P003790,2001-02-23 09:01:13,40.0037513,140.0000991,DEV_C,0
P003791,2001-02-23 09:01:14,40.0038397,140.0001201,DEV_C,0
P003792,2001-02-23 09:01:15,40.0033157,140.0000235,DEV_C,3
P003793,2001-01-03 09:01:28,40.0032994,140.0016507,DEV_A,0
P003794,2001-01-03 09:01:29,40.0033893,140.0016707,DEV_A,0
P003795,2001-01-03 09:01:30,40.0034811,140.0016908,DEV_A,0
P003796,2001-01-03 09:01:31,40.0035714,140.0017096,DEV_A,0
P003797,2001-01-03 09:01:32,40.0036613,140.0017295,DEV_A,0
P003798,2001-01-03 09:01:33,40.0037484,140.0017499,DEV_A,0
P003799,2001-01-03 09:01:34,40.003842,140.001769,DEV_A,0
P003800,2001-01-03 09:01:35,40.003329,140.001663,DEV_A,1
P003801,2001-01-06 09:01:28,40.0032996,140.0016478,DEV_A,0
P003802,2001-01-06 09:01:29,40.0033907,140.0016707,DEV_A,0
P003803,2001-01-06 09:01:30,40.0034805,140.001691,DEV_A,0
P003804,2001-01-06 09:01:31,40.0035692,140.001712,DEV_A,0
P003805,2001-01-06 09:01:32,40.0036609,140.0017292,DEV_A,0
P003806,2001-01-06 09:01:33,40.0037522,140.00175,DEV_A,0
P003807,2001-01-06 09:01:34,40.0038405,140.0017709,DEV_A,0
P003808,2001-01-06 09:01:35,40.0033158,140.0016656,DEV_A,1
P003809,2001-01-09 09:01:16,40.0032989,140.0016498,DEV_A,0
P003810,2001-01-09 09:01:17,40.0033914,140.0016689,DEV_A,0
P003811,2001-01-09 09:01:18,40.0034801,140.0016895,DEV_A,0
P003812,2001-01-09 09:01:19,40.0035709,140.0017088,DEV_A,0
P003813,2001-01-09 09:01:20,40.0036589,140.0017298,DEV_A,0
P003814,2001-01-09 09:01:21,40.003752,140.001749,DEV_A,0
P003815,2001-01-09 09:01:22,40.0038383,140.001769,DEV_A,0
P003816,2001-01-09 09:01:23,40.0033234,140.0016744,DEV_A,2
P003817,2001-01-12 09:01:16,40.0032986,140.0016504,DEV_A,0
P003818,2001-01-12 09:01:17,40.0033898,140.0016693,DEV_A,0
P003819,2001-01-12 09:01:18,40.003481,140.001691,DEV_A,0
P003820,2001-01-12 09:01:19,40.0035695,140.0017102,DEV_A,0
P003821,2001-01-12 09:01:20,40.003658,140.0017289,DEV_A,0
P003822,2001-01-12 09:01:21,40.0037512,140.0017488,DEV_A,0
P003823,2001-01-12 09:01:22,40.003839,140.0017711,DEV_A,0
P003824,2001-01-12 09:01:23,40.0033081,140.0016662,DEV_A,1
P003825,2001-01-15 09:01:16,40.0032995,140.0016491,DEV_A,0
P003826,2001-01-15 09:01:17,40.0033889,140.0016701,DEV_A,0
P003827,2001-01-15 09:01:18,40.003479,140.0016902,DEV_A,0
P003828,2001-01-15 09:01:19,40.0035698,140.0017099,DEV_A,0
P003829,2001-01-15 09:01:20,40.003661,140.0017295,DEV_A,0
P003830,2001-01-15 09:01:21,40.003749,140.0017499,DEV_A,0
P003831,2001-01-15 09:01:22,40.0038402,140.0017698,DEV_A,0
P003832,2001-01-15 09:01:23,40.0033113,140.0016731,DEV_A,3
P003833,2001-01-18 09:01:16,40.0033009,140.0016515,DEV_A,0
P003834,2001-01-18 09:01:17,40.0033897,140.0016691,DEV_A,0
P003835,2001-01-18 09:01:18,40.0034813,140.0016886,DEV_A,0
P003836,2001-01-18 09:01:19,40.0035699,140.0017094,DEV_A,0
P003837,2001-01-18 09:01:20,40.0036606,140.0017303,DEV_A,0
P003838,2001-01-18 09:01:21,40.0037492,140.0017511,DEV_A,0
P003839,2001-01-18 09:01:22,40.0038407,140.00177,DEV_A,0
P003840,2001-01-18 09:01:23,40.0033185,140.0016696,DEV_A,2
P003841,2001-01-21 09:01:16,40.0032998,140.0016497,DEV_A,0
P003842,2001-01-21 09:01:17,40.0033905,140.0016698,DEV_A,0
P003843,2001-01-21 09:01:18,40.0034796,140.0016902,DEV_A,0
P003844,2001-01-21 09:01:19,40.003571,140.0017106,DEV_A,0
P003845,2001-01-21 09:01:20,40.0036599,140.0017296,DEV_A,0
P003846,2001-01-21 09:01:21,40.0037514,140.00175,DEV_A,0
P003847,2001-01-21 09:01:22,40.0038388,140.0017702,DEV_A,0
P003848,2001-01-21 09:01:23,40.0033112,140.0016674,DEV_A,3
P003849,2001-01-24 09:01:16,40.0032997,140.0016507,DEV_A,0
P003850,2001-01-24 09:01:17,40.0033912,140.001669,DEV_A,0
P003851,2001-01-24 09:01:18,40.0034789,140.0016893,DEV_A,0
P003852,2001-01-24 09:01:19,40.0035689,140.0017105,DEV_A,0
P003853,2001-01-24 09:01:20,40.0036607,140.0017299,DEV_A,0
P003854,2001-01-24 09:01:21,40.0037489,140.0017484,DEV_A,0
P003855,2001-01-24 09:01:22,40.0038398,140.0017692,DEV_A,0
P003856,2001-01-24 09:01:23,40.0033222,140.0016636,DEV_A,3
P003857,2001-01-03 09:01:28,40.0032996,140.001651,DEV_B,0
P003858,2001-01-03 09:01:29,40.0033908,140.0016705,DEV_B,0
P003859,2001-01-03 09:01:30,40.0034802,140.0016907,DEV_B,0
P003860,2001-01-03 09:01:31,40.0035682,140.0017109,DEV_B,0
P003861,2001-01-03 09:01:32,40.0036597,140.0017315,DEV_B,0
P003862,2001-01-03 09:01:33,40.0037509,140.0017512,DEV_B,0
P003863,2001-01-03 09:01:34,40.0038393,140.0017729,DEV_B,0
P003864,2001-01-03 09:01:35,40.003323,140.0016716,DEV_B,1
P003865,2001-01-06 09:01:28,40.0032979,140.0016514,DEV_B,0
P003866,2001-01-06 09:01:29,40.0033905,140.00167,DEV_B,0
P003867,2001-01-06 09:01:30,40.0034814,140.0016906,DEV_B,0
P003868,2001-01-06 09:01:31,40.0035705,140.0017095,DEV_B,0
P003869,2001-01-06 09:01:32,40.0036604,140.0017289,DEV_B,0
P003870,2001-01-06 09:01:33,40.0037489,140.0017502,DEV_B,0
P003871,2001-01-06 09:01:34,40.0038394,140.0017687,DEV_B,0
P003872,2001-01-06 09:01:35,40.0033194,140.0016611,DEV_B,1
P003873,2001-01-09 09:01:16,40.0032992,140.0016492,DEV_B,0
