pointId,recordDate,latitude,longitude,device_name,totalTrashCount,source_file,date_ts,x_m,y_m,is_detection,dist_m,dt_sec,speed_kmh,speed_flag,device_short
P004669,2001-01-18 09:01:36,40.0036612,140.0050276,DEV_B,0,synthetic_points.csv,2001-01-18 09:01:36,484391.64305702125,459787.99513897067,False,10.220526735192346,1.0,36.79389624669245,ok,DEV_B
P004670,2001-01-18 09:01:37,40.00375,140.00505,DEV_B,0,synthetic_points.csv,2001-01-18 09:01:37,484392.9272406038,459797.9846373952,False,10.07170324458972,1.0,36.25813168052299,ok,DEV_B
P004671,2001-01-18 09:01:38,40.0038406,140.0050692,DEV_B,0,synthetic_points.csv,2001-01-18 09:01:38,484393.9251978579,459808.1566906225,False,10.220889664820321,1.0,36.795202793353155,ok,DEV_B
P004672,2001-01-18 09:01:39,40.0033259,140.0049705,DEV_B,3,synthetic_points.csv,2001-01-18 09:01:39,484389.14233935985,459750.42571044416,True,57.9287649425081,1.0,208.54355379302916,abnormal_high,DEV_B
P005038,2001-01-18 09:01:40,40.0049506,139.9999984,DEV_B,0,synthetic_points.csv,2001-01-18 09:01:40,483952.7415741163,459903.8450004226,False,462.58308058408824,1.0,1665.2990901027176,abnormal_high,DEV_B
P005039,2001-01-18 09:01:41,40.0050401,140.0000206,DEV_B,0,synthetic_points.csv,2001-01-18 09:01:41,483954.0042127477,459913.91106827767,False,10.144948416622254,1.0,36.521814299840116,ok,DEV_B
P005040,2001-01-18 09:01:42,40.0051314,140.0000401,DEV_B,0,synthetic_points.csv,2001-01-18 09:01:42,483955.02336746664,459924.1624315682,False,10.301899128590192,1.0,37.08683686292469,ok,DEV_B
P005041,2001-01-18 09:01:43,40.0052185,140.0000588,DEV_B,0,synthetic_points.csv,2001-01-18 09:01:43,483956.0039259482,459933.9427391212,False,9.829339284365563,1.0,35.38562142371603,ok,DEV_B
P005042,2001-01-18 09:01:44,40.0053111,140.000081,DEV_B,0,synthetic_points.csv,2001-01-18 09:01:44,483957.2445731251,459944.35327436274,False,10.484199990120958,1.0,37.74311996443545,ok,DEV_B
P005043,2001-01-18 09:01:45,40.0053998,140.0000992,DEV_B,0,synthetic_points.csv,2001-01-18 09:01:45,483958.17105372774,459954.30864614504,False,9.998389551867774,1.0,35.99420238672399,ok,DEV_B
P005044,2001-01-18 09:01:46,40.0054911,140.0001195,DEV_B,0,synthetic_points.csv,2001-01-18 09:01:46,483959.25854656764,459964.56437221775,False,10.313222481609744,1.0,37.12760093379508,ok,DEV_B
P005380,2001-01-18 09:01:47,40.0049489,140.0016511,DEV_B,0,synthetic_points.csv,2001-01-18 09:01:47,484093.97968839924,459912.66610193695,False,144.37179958201313,1.0,519.7384784952473,abnormal_high,DEV_B
P005381,2001-01-18 09:01:48,40.0050407,140.0016681,DEV_B,0,synthetic_points.csv,2001-01-18 09:01:48,484094.78148545395,459922.9594286408,False,10.324507404653753,1.0,37.16822665675351,ok,DEV_B
P005382,2001-01-18 09:01:49,40.0051304,140.0016901,DEV_B,0,synthetic_points.csv,2001-01-18 09:01:49,484096.0254244803,459933.0466705316,False,10.163652555339619,1.0,36.589149199222625,ok,DEV_B
P005383,2001-01-18 09:01:50,40.0052197,140.0017089,DEV_B,0,synthetic_points.csv,2001-01-18 09:01:50,484096.9987489878,459943.072017641,False,10.072484562410967,1.0,36.26094442467948,ok,DEV_B
P005384,2001-01-18 09:01:51,40.0053097,140.0017307,DEV_B,0,synthetic_points.csv,2001-01-18 09:01:51,484098.22345872375,459953.1915055518,False,10.193328676865793,1.0,36.695983236716856,ok,DEV_B
P005385,2001-01-18 09:01:52,40.0054018,140.0017509,DEV_B,0,synthetic_points.csv,2001-01-18 09:01:52,484099.2965506258,459963.53561774374,False,10.399624188861555,1.0,37.4386470799016,ok,DEV_B
P005386,2001-01-18 09:01:53,40.0054891,140.0017707,DEV_B,0,synthetic_points.csv,2001-01-18 09:01:53,484100.36949022184,459973.3441828925,False,9.867074016891916,1.0,35.5214664608109,ok,DEV_B
P005722,2001-01-18 09:01:54,40.0049501,140.0032994,DEV_B,0,synthetic_points.csv,2001-01-18 09:01:54,484234.8213234266,459921.78809686046,False,143.99765782494666,1.0,518.391568169808,abnormal_high,DEV_B
P005723,2001-01-18 09:01:55,40.0050396,140.0033205,DEV_B,0,synthetic_points.csv,2001-01-18 09:01:55,484235.98959448334,459931.8482459934,False,10.127756801901432,1.0,36.45992448684515,ok,DEV_B
P005724,2001-01-18 09:01:56,40.0051302,140.0033403,DEV_B,0,synthetic_points.csv,2001-01-18 09:01:56,484237.0389709868,459942.02353519574,False,10.229257128343015,1.0,36.82532566203486,ok,DEV_B
P005725,2001-01-18 09:01:57,40.0052192,140.0033607,DEV_B,0,synthetic_points.csv,2001-01-18 09:01:57,484238.1509604631,459952.0243084689,False,10.062404616039272,1.0,36.22465661774138,ok,DEV_B
P005726,2001-01-18 09:01:58,40.0053089,140.0033811,DEV_B,0,synthetic_points.csv,2001-01-18 09:01:58,484239.2579794996,459962.1028649243,False,10.139171138285212,1.0,36.50101609782676,ok,DEV_B
P005727,2001-01-18 09:01:59,40.0053997,140.0034002,DEV_B,0,synthetic_points.csv,2001-01-18 09:01:59,484240.24610443553,459972.29656133015,False,10.24147632442606,1.0,36.869314767933815,ok,DEV_B
P005728,2001-01-18 09:02:00,40.0054892,140.0034198,DEV_B,0,synthetic_points.csv,2001-01-18 09:02:00,484241.28616960335,459982.34853181953,False,10.105634382497124,1.0,36.38028377698965,ok,DEV_B
P006064,2001-01-18 09:02:01,40.0049507,140.0049506,DEV_B,0,synthetic_points.csv,2001-01-18 09:02:01,484375.91508915374,459930.861877628,False,144.13820291353093,1.0,518.8975304887114,abnormal_high,DEV_B
P006065,2001-01-18 09:02:02,40.005041,140.0049694,DEV_B,0,synthetic_points.csv,2001-01-18 09:02:02,484376.8809602227,459940.9984117869,False,10.182447234152677,1.0,36.65681004294964,ok,DEV_B
P006066,2001-01-18 09:02:03,40.0051304,140.0049888,DEV_B,0,synthetic_points.csv,2001-01-18 09:02:03,484377.90448176756,459951.0382135254,False,10.091839044513526,1.0,36.33062056024869,ok,DEV_B
P006067,2001-01-18 09:02:04,40.0052204,140.0050112,DEV_B,0,synthetic_points.csv,2001-01-18 09:02:04,484379.18009554746,459961.161053887,False,10.202896035055055,1.0,36.7304257261982,ok,DEV_B
P006068,2001-01-18 09:02:05,40.0053116,140.0050279,DEV_B,0,synthetic_points.csv,2001-01-18 09:02:05,484379.96011681104,459971.38613869646,False,10.25479363675774,1.0,36.917257092327866,ok,DEV_B
P006069,2001-01-18 09:02:06,40.0053997,140.0050505,DEV_B,0,synthetic_points.csv,2001-01-18 09:02:06,484381.26628854894,459981.29894687247,False,9.998492413526035,1.0,35.99457268869373,ok,DEV_B
P006070,2001-01-18 09:02:07,40.0054883,140.0050726,DEV_B,0,synthetic_points.csv,2001-01-18 09:02:07,484382.5261812592,459991.2645868338,False,10.044964384189315,1.0,36.16187178308154,ok,DEV_B
P000141,2001-01-21 09:00:00,39.9999993,139.9999988,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:00,483987.8693201699,459353.66880388436,False,749.8549329301803,259073.0,0.010419757205685847,ok,DEV_B
P000142,2001-01-21 09:00:01,40.0000893,140.0000197,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:01,483989.0175238173,459363.7833409529,False,10.179500563706682,1.0,36.64620202934406,ok,DEV_B
P000143,2001-01-21 09:00:02,40.0001804,140.000041,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:02,483990.19210841553,459374.0222886413,False,10.306100074457433,1.0,37.10196026804676,ok,DEV_B
P000144,2001-01-21 09:00:03,40.0002704,140.0000615,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:03,483991.3061170759,459384.1346465043,False,10.17353413738804,1.0,36.62472289459695,ok,DEV_B
P000145,2001-01-21 09:00:04,40.0003592,140.0000819,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:04,483992.4200791991,459394.11311826116,False,10.040458665529313,1.0,36.14565119590553,ok,DEV_B
P000146,2001-01-21 09:00:05,40.0004492,140.0001012,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:05,483993.43152738723,459404.218936183,False,10.156307562656078,1.0,36.56270722556188,ok,DEV_B
P000147,2001-01-21 09:00:06,40.0005391,140.0001203,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:06,483994.42658732005,459414.31255261484,False,10.142545880716305,1.0,36.5131651705787,ok,DEV_B
P000148,2001-01-21 09:00:07,40.0000203,140.0000226,DEV_B,2,synthetic_points.csv,2001-01-21 09:00:07,483989.7543835756,459356.13200859644,True,58.36784380210032,1.0,210.12423768756113,abnormal_high,DEV_B
P000149,2001-01-21 09:00:08,40.0004489,140.0000997,DEV_B,2,synthetic_points.csv,2001-01-21 09:00:08,483993.30546759005,459404.1774245396,True,48.17646926485052,1.0,173.43528935346185,abnormal_high,DEV_B
P000150,2001-01-21 09:00:09,40.0000963,140.0004419,DEV_B,2,synthetic_points.csv,2001-01-21 09:00:09,484025.0482072134,459366.8625580292,True,48.98980283165699,1.0,176.36329019396516,abnormal_high,DEV_B
P000621,2001-01-21 09:00:10,40.0000004,140.0016499,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:10,484128.96116982395,459362.79204337316,False,103.99265785652777,1.0,374.3735682835,abnormal_high,DEV_B
P000622,2001-01-21 09:00:11,40.0000908,140.001669,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:11,484129.95252693695,459372.9412517897,False,10.197510500484944,1.0,36.711037801745796,ok,DEV_B
P000623,2001-01-21 09:00:12,40.0001796,140.0016899,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:12,484131.10904573096,459382.92248610815,False,10.048013447488925,1.0,36.17284841096013,ok,DEV_B
P000624,2001-01-21 09:00:13,40.0002683,140.001709,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:13,484132.1124438802,459392.8827948714,False,10.010722177008995,1.0,36.03859983723238,ok,DEV_B
P000625,2001-01-21 09:00:14,40.0003605,140.0017304,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:14,484133.2875752753,459403.244557722,False,10.428185996035978,1.0,37.54146958572952,ok,DEV_B
P000626,2001-01-21 09:00:15,40.0004476,140.001751,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:15,484134.4304917791,459413.0352572935,False,9.857182976583514,1.0,35.48585871570065,ok,DEV_B
P000627,2001-01-21 09:00:16,40.0005404,140.0017708,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:16,484135.46462552325,459423.45496815554,False,10.470902876511293,1.0,37.695250355440656,ok,DEV_B
P000628,2001-01-21 09:00:17,40.0000199,140.0016731,DEV_B,3,synthetic_points.csv,2001-01-21 09:00:17,484130.80554993637,459365.0853389039,True,58.555278193343526,1.0,210.7990014960367,abnormal_high,DEV_B
P000629,2001-01-21 09:00:18,40.0004449,140.0017476,DEV_B,2,synthetic_points.csv,2001-01-21 09:00:18,484134.15907859994,459412.71670035785,True,47.74926961175445,1.0,171.89737060231602,abnormal_high,DEV_B
P000630,2001-01-21 09:00:19,40.0001083,140.0021004,DEV_B,1,synthetic_points.csv,2001-01-21 09:00:19,484166.69497954735,459377.23804934067,True,48.13854514272781,1.0,173.29876251382012,abnormal_high,DEV_B
P001101,2001-01-21 09:00:20,40.0,140.0032983,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:20,484269.83298461523,459371.73652424634,False,103.28463035586002,1.0,371.8246692810961,abnormal_high,DEV_B
P001102,2001-01-21 09:00:21,40.0000903,140.0033198,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:21,484271.0299627714,459381.88774576783,False,10.221548565882314,1.0,36.79757483717633,ok,DEV_B
P001103,2001-01-21 09:00:22,40.0001806,140.0033411,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:22,484272.20984327793,459392.03787707543,False,10.218477556428384,1.0,36.786519203142184,ok,DEV_B
P001104,2001-01-21 09:00:23,40.0002696,140.0033593,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:23,484273.1340180714,459402.02664808335,False,10.031432863631956,1.0,36.11315830907504,ok,DEV_B
P001105,2001-01-21 09:00:24,40.0003596,140.0033793,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:24,484274.20491955924,459412.13635481737,False,10.166267763759844,1.0,36.59856394953544,ok,DEV_B
P001106,2001-01-21 09:00:25,40.000449,140.0034002,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:25,484275.3569820813,459422.1842998474,False,10.113775130056109,1.0,36.40959046820199,ok,DEV_B
P001107,2001-01-21 09:00:26,40.0005393,140.0034197,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:26,484276.3830158312,459432.32461601554,False,10.192092878582105,1.0,36.69153436289558,ok,DEV_B
P001108,2001-01-21 09:00:27,40.0000183,140.0033169,DEV_B,1,synthetic_points.csv,2001-01-21 09:00:27,484271.29272823257,459373.8714280985,True,58.674408437619626,1.0,211.22787037543065,abnormal_high,DEV_B
P001109,2001-01-21 09:00:28,40.0004476,140.0033995,DEV_B,2,synthetic_points.csv,2001-01-21 09:00:28,484275.30709029007,459422.02491671726,True,48.32052947649013,1.0,173.95390611536448,abnormal_high,DEV_B
P001110,2001-01-21 09:00:29,40.0000926,140.0037475,DEV_B,1,synthetic_points.csv,2001-01-21 09:00:29,484307.5640033273,459384.4760588945,True,49.50176928641882,1.0,178.20636943110776,abnormal_high,DEV_B
P001581,2001-01-21 09:00:30,40.0000003,140.0049505,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:30,484411.0246450544,459380.78215409647,False,103.52656335090487,1.0,372.6956280632575,abnormal_high,DEV_B
P001582,2001-01-21 09:00:31,40.0000874,140.0049693,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:31,484412.0133991946,459390.5631070025,False,9.830802332478516,1.0,35.39088839692266,ok,DEV_B
P001583,2001-01-21 09:00:32,40.000181,140.00499,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:32,484413.1184089419,459401.07669377356,False,10.571497213438436,1.0,38.05738996837837,ok,DEV_B
P001584,2001-01-21 09:00:33,40.0002682,140.0050089,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:33,484414.1149885566,459410.86930500466,False,9.84319082675056,1.0,35.435486976302016,ok,DEV_B
P001585,2001-01-21 09:00:34,40.0003591,140.0050309,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:34,484415.3502345448,459421.08996617154,False,10.295035081994614,1.0,37.06212629518061,ok,DEV_B
P001586,2001-01-21 09:00:35,40.0004517,140.0050488,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:35,484416.22303901764,459431.47716065234,False,10.423799539031815,1.0,37.52567834051454,ok,DEV_B
P001587,2001-01-21 09:00:36,40.0005404,140.0050696,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:36,484417.37133052386,459441.44681625284,False,10.035567058004291,1.0,36.12804140881545,ok,DEV_B
P001588,2001-01-21 09:00:37,40.0000223,140.0049682,DEV_B,1,synthetic_points.csv,2001-01-21 09:00:37,484412.38119256013,459383.3233158331,True,58.33731891284115,1.0,210.01434808622813,abnormal_high,DEV_B
P001589,2001-01-21 09:00:38,40.000446,140.005046,DEV_B,2,synthetic_points.csv,2001-01-21 09:00:38,484416.02419275086,459430.8285115371,True,47.64467514072032,1.0,171.52083050659314,abnormal_high,DEV_B
P001590,2001-01-21 09:00:39,40.0001022,140.005395,DEV_B,1,synthetic_points.csv,2001-01-21 09:00:39,484448.2878609525,459394.53016929456,True,48.564533719391605,1.0,174.83232138980978,abnormal_high,DEV_B
P002031,2001-01-21 09:00:40,40.0016488,139.9999991,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:40,483976.2041185135,459536.95952014433,False,493.1015918233161,1.0,1775.165730563938,abnormal_high,DEV_B
P002032,2001-01-21 09:00:41,40.0017399,140.0000182,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:41,483977.19063998095,459547.1864767416,False,10.274427762592264,1.0,36.98793994533215,ok,DEV_B
P002033,2001-01-21 09:00:42,40.0018313,140.0000398,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:42,483978.388668623,459557.46039625263,False,10.343533958263661,1.0,37.23672224974918,ok,DEV_B
P002034,2001-01-21 09:00:43,40.0019197,140.0000604,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:43,483979.52249877516,459567.39551160706,False,9.99960438816026,1.0,35.99857579737694,ok,DEV_B
P002035,2001-01-21 09:00:44,40.0020087,140.0000799,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:44,483980.55806957075,459577.39130232076,False,10.049290465737364,1.0,36.177445676654514,ok,DEV_B
P002036,2001-01-21 09:00:45,40.0020983,140.0000998,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:45,483981.6235642568,459587.45594465797,False,10.12088456124234,1.0,36.435184420472424,ok,DEV_B
P002037,2001-01-21 09:00:46,40.0021901,140.0001216,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:46,483982.8358248398,459597.77540376293,False,10.390419237943998,1.0,37.40550925659839,ok,DEV_B
P002403,2001-01-21 09:00:47,40.0016501,140.0016515,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:47,484117.4022080807,459546.1121615039,False,144.14299184922194,1.0,518.914770657199,abnormal_high,DEV_B
P002404,2001-01-21 09:00:48,40.0017405,140.0016699,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:48,484118.33368422475,459556.25755437405,False,10.188063814939557,1.0,36.677029733782405,ok,DEV_B
P002405,2001-01-21 09:00:49,40.0018303,140.0016916,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:49,484119.5514125884,459566.3542698696,False,10.169883291668016,1.0,36.61157985000486,ok,DEV_B
P002406,2001-01-21 09:00:50,40.0019206,140.0017085,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:50,484120.35540323233,459576.4803732224,False,10.157970765178483,1.0,36.56869475464254,ok,DEV_B
P002407,2001-01-21 09:00:51,40.0020081,140.0017309,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:51,484121.649245436,459586.3253350587,False,9.929617374607691,1.0,35.74662254858769,ok,DEV_B
P002408,2001-01-21 09:00:52,40.0020985,140.0017503,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:52,484122.6661548277,459596.4761823036,False,10.201656948808935,1.0,36.72596501571217,ok,DEV_B
P002409,2001-01-21 09:00:53,40.0021894,140.0017703,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:53,484123.7307867689,459606.68586054957,False,10.265036339725116,1.0,36.954130823010416,ok,DEV_B
P002775,2001-01-21 09:00:54,40.0016482,140.0033022,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:54,484258.4777800057,459554.90260155953,False,144.35462617455062,1.0,519.6766542283823,abnormal_high,DEV_B
P002776,2001-01-21 09:00:55,40.0017383,140.0033188,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:55,484259.2573758416,459565.0048761792,False,10.132310800544623,1.0,36.476318881960644,ok,DEV_B
P002777,2001-01-21 09:00:56,40.0018296,140.0033394,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:56,484260.37027937,459575.2623089377,False,10.31762962398771,1.0,37.143466646355755,ok,DEV_B
P002778,2001-01-21 09:00:57,40.0019204,140.003359,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:57,484261.4012672823,459585.4587291549,False,10.24841067295655,1.0,36.89427842264358,ok,DEV_B
P002779,2001-01-21 09:00:58,40.0020095,140.0033783,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:58,484262.418669152,459595.46461291576,False,10.057475647519352,1.0,36.20691233106967,ok,DEV_B
P002780,2001-01-21 09:00:59,40.0021011,140.0033996,DEV_B,0,synthetic_points.csv,2001-01-21 09:00:59,484263.58924633375,459605.75920052186,False,10.360925871660212,1.0,37.29933313797677,ok,DEV_B
P002781,2001-01-21 09:01:00,40.0021891,140.0034199,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:00,484264.699893379,459615.6483095118,False,9.951282001504858,1.0,35.82461520541749,ok,DEV_B
P003147,2001-01-21 09:01:01,40.0016487,140.0049517,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:01,484399.4338563825,459563.9558209472,False,144.3099239852476,1.0,519.5157263468914,abnormal_high,DEV_B
P003148,2001-01-21 09:01:02,40.0017395,140.0049697,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:02,484400.3279379625,459574.14354754885,False,10.226883942921726,1.0,36.81678219451821,ok,DEV_B
P003149,2001-01-21 09:01:03,40.0018301,140.0049892,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:03,484401.3516166443,459584.3172343829,False,10.225058525063119,1.0,36.81021069022723,ok,DEV_B
P003150,2001-01-21 09:01:04,40.0019226,140.0050112,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:04,484402.57545021264,459594.7156852674,False,10.470222032048524,1.0,37.692799315374685,ok,DEV_B
P003151,2001-01-21 09:01:05,40.0020122,140.0050281,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:05,484403.3840268569,459604.76407026866,False,10.080864909475334,1.0,36.2911136741112,ok,DEV_B
P003152,2001-01-21 09:01:06,40.0021009,140.0050499,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:06,484404.6177147274,459614.73918220465,False,10.0511115752071,1.0,36.18400167074556,ok,DEV_B
P003153,2001-01-21 09:01:07,40.002189,140.0050702,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:07,484405.7274700675,459624.63944028266,False,9.962262138992466,1.0,35.86414370037288,ok,DEV_B
P003521,2001-01-21 09:01:08,40.0033012,140.0000021,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:08,483964.7486848558,459720.5871969533,False,451.29620097769964,1.0,1624.6663235197188,abnormal_high,DEV_B
P003522,2001-01-21 09:01:09,40.0033906,140.000021,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:09,483965.73010269785,459730.62416400714,False,10.084834585675146,1.0,36.30540450843053,ok,DEV_B
P003523,2001-01-21 09:01:10,40.0034802,140.0000405,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:10,483966.76136965444,459740.6866256405,False,10.11516908699149,1.0,36.414608713169365,ok,DEV_B
P003524,2001-01-21 09:01:11,40.0035705,140.0000611,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:11,483967.8816682251,459750.8328663267,False,10.20790227957637,1.0,36.74844820647493,ok,DEV_B
P003525,2001-01-21 09:01:12,40.0036596,140.0000804,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:12,483968.8993772141,459760.8386797908,False,10.057436784037327,1.0,36.20677242253438,ok,DEV_B
P003526,2001-01-21 09:01:13,40.0037503,140.0001,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:13,483969.93137577095,459771.0239177646,False,10.237387049660283,1.0,36.85459337877702,ok,DEV_B
P003527,2001-01-21 09:01:14,40.0038395,140.0001208,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:14,483971.0765445173,459781.04902043886,False,10.090297076257839,1.0,36.32506947452822,ok,DEV_B
P003528,2001-01-21 09:01:15,40.0033184,140.0000127,DEV_B,1,synthetic_points.csv,2001-01-21 09:01:15,483965.5325832623,459722.5562048521,True,58.75495708160353,1.0,211.5178454937727,abnormal_high,DEV_B
P003905,2001-01-21 09:01:16,40.0033011,140.001649,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:16,484105.4832607029,459729.5543793976,False,140.12553858257542,1.0,504.45193889727153,abnormal_high,DEV_B
P003906,2001-01-21 09:01:17,40.0033897,140.0016714,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:17,484106.7692536351,459739.5215706614,False,10.04980992410989,1.0,36.17931572679561,ok,DEV_B
P003907,2001-01-21 09:01:18,40.0034801,140.0016893,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:18,484107.65793716436,459749.66423882655,False,10.181526207969128,1.0,36.65349434868886,ok,DEV_B
P003908,2001-01-21 09:01:19,40.003569,140.0017092,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:19,484108.7281574808,459759.6511353778,False,10.044076575349012,1.0,36.15867567125644,ok,DEV_B
P003909,2001-01-21 09:01:20,40.0036605,140.0017309,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:20,484109.9337539805,459769.93675382854,False,10.356032533458848,1.0,37.28171712045185,ok,DEV_B
P003910,2001-01-21 09:01:21,40.0037496,140.0017489,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:21,484110.84018353705,459779.93551519915,False,10.039763119080808,1.0,36.14314722869091,ok,DEV_B
P003911,2001-01-21 09:01:22,40.0038391,140.0017681,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:22,484111.84631559346,459789.98526728037,False,10.099991020240424,1.0,36.35996767286553,ok,DEV_B
P003912,2001-01-21 09:01:23,40.0033219,140.0016695,DEV_B,3,synthetic_points.csv,2001-01-21 09:01:23,484107.08759253856,459731.9774092586,True,58.202723625159194,1.0,209.52980505057312,abnormal_high,DEV_B
P004289,2001-01-21 09:01:24,40.0032997,140.0032997,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:24,484246.5518499645,459738.40046423353,False,139.6120866349837,1.0,502.6035118859414,abnormal_high,DEV_B
P004290,2001-01-21 09:01:25,40.0033908,140.0033192,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:25,484247.5721133728,459748.6296745966,False,10.279965081365123,1.0,37.007874292914444,ok,DEV_B
P004291,2001-01-21 09:01:26,40.0034808,140.0033396,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:26,484248.6770806851,459758.74156423524,False,10.172082619868904,1.0,36.61949743152805,ok,DEV_B
P004292,2001-01-21 09:01:27,40.0035705,140.0033597,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:27,484249.7585337668,459768.8184827488,False,10.134783051307245,1.0,36.48521898470609,ok,DEV_B
P004293,2001-01-21 09:01:28,40.0036617,140.0033813,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:28,484250.9575229619,459779.0702600759,False,10.32165265131218,1.0,37.15794954472385,ok,DEV_B
P004294,2001-01-21 09:01:29,40.003751,140.0033989,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:29,484251.828168009,459789.0890970585,False,10.05659571038306,1.0,36.20374455737902,ok,DEV_B
P004295,2001-01-21 09:01:30,40.0038414,140.0034197,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:30,484252.96445663314,459799.2476176627,False,10.221873248243664,1.0,36.798743693677196,ok,DEV_B
P004296,2001-01-21 09:01:31,40.0033138,140.0033223,DEV_B,3,synthetic_points.csv,2001-01-21 09:01:31,484248.383109287,459740.09049046156,True,59.33426027346182,1.0,213.60333698446257,abnormal_high,DEV_B
P004673,2001-01-21 09:01:32,40.0032999,140.0049487,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:32,484387.46389182936,459747.41770610114,False,139.27365925264775,1.0,501.3851733095319,abnormal_high,DEV_B
P004674,2001-01-21 09:01:33,40.0033891,140.0049697,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:33,484388.62562616885,459757.44401163625,False,10.093385426056122,1.0,36.33618753380204,ok,DEV_B
P004675,2001-01-21 09:01:34,40.0034795,140.0049903,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:34,484389.7446601163,459767.6014772093,False,10.218920874696515,1.0,36.78811514890746,ok,DEV_B
P004676,2001-01-21 09:01:35,40.0035705,140.00501,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:35,484390.7825234233,459777.8207040671,False,10.27179428413701,1.0,36.97845942289324,ok,DEV_B
P004677,2001-01-21 09:01:36,40.00366,140.0050289,DEV_B,0,synthetic_points.csv,2001-01-21 09:01:36,484391.7626596316,459787.8688896511,False,10.095875421008621,1.0,36.34515151563104,ok,DEV_B
